user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
252,51,,,,,,,,,,,,,,,,23,50,82,,,,,,,,,15,,,,17,85,,,,12,,,,,36,,,,,,,,,,,,,,,,15,,,30,,,,,,,,,,,26,,,18,32,,,,,,18,27,,7,34,,,,28,,,,,,,,,12,,,31,,,,,,,36,,,58,17,6,,49,,,,,,26,,,,,,,24,,30,,,,,,8,96,,,,87,,36,67,,,37,,,,,,,,,,,,,,,,,,,,,,,,33,80,,,,,,,,,,33,,,,,37,11,,,,,,3,,,83,5,,84,,,,,,,,,,,1,,,,36,10,,,,,,1,,5,48,,,45,,,,,5,,26,13,,21,,,,9,,24,,5,,,,,,,,,,80,,,15,,38,,,,37,,,34,,,,,,,,,,,,,30,,,,,,,,,18,53,,,,,,,,,,76,,,,,,,,21,,16,,,,,35,3,,,,,,,,89,,,,6,3,,,,,19,,,,,,,,,,33,,,18,,,,10,27,,26,,,,,30,,,,,18,27,,,,,,,81,,,67,,31,20,27,,,,,,86,5,,,,,,3,17,,39,,,
253,,52,,,,3,,,,,,,,,,,,,,,,19,,,,,,,,,,32,,,1,,7,,,,,18,69,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,14,,,,,75,1,,38,11,21,,,,,,,7,,,,,,,,,27,,,21,53,,,,25,,19,,,,72,,,,,33,,,,18,,,,,26,95,,,,30,,,,,,,,,,,,32,,26,,,,,,,,,,,55,,,,,74,,,,,,,,37,,35,,,,,,,,,,,12,,,,,,7,,,,,,4,,,62,,,,,,,,,28,,30,,,20,51,3,,1,,,,,,,4,,,,,,,72,,,,,,29,,77,,13,,,,,,,19,,,29,,,,28,,,,,,31,,,,31,,,,,16,,,,,,,,,,,,,,,,19,,,48,,,29,,3,,,,,26,,,21,,,28,,,,,,,,33,,,,,,,,12,32,,31,,,,92,,,29,32,,,22,,16,,74,,,68,,,,58,,,,,,,,6,18,,,,,,,,,4,,,23,15,,37,30,,38,,,,,,,,37,32,52,,,,,,,,,,,,33,1,,,,,
254,,,,,,,,,,,,,,,62,,17,3,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,61,,,,,,,,,,1,,,,,,37,,,,,,,,25,,,,,,,36,,,6,15,,29,,,,,,,,,,,,,,34,,,24,,,32,84,29,,14,,,,81,39,,,,,,,,18,,,,,,79,37,,,,,,38,98,,,,,,,,,,,,,,,,,2,,,,,17,100,,,,,,,,,,79,,,,80,,,,,,,,54,,27,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,17,,,4,30,36,,,,1,,,,,,,,,,,,39,,5,,,,,55,,,,25,10,,89,,,,,,,,,39,,,26,17,,1,,,26,,,,,,,70,,,,,,,,,,,,,,,,,16,94,38,,,,,24,,,,,,,,,,,99,35,,,34,,,,,23,,36,6,1,9,,,,,,,11,3,,,18,,,,,,,,,,,43,,,,7,,37,85,25,,,,,,8,97,,,,,60,,,,,,,,,,,,,,14,,29,,,,,,,,,,,,,19,,,38,,,25
255,,,91,32,,,,,,28,1,,,,,,22,,,,,,,,62,,,,,45,,4,,,,,,,,,90,,,20,,,4,,,,,,,,,,,,,,,58,,,,,,,,,,3,,42,47,,,,15,,,1,36,11,,,,,,,,87,,,,,,,,,,33,,,,,,,2,57,,,,10,,,,,,,,27,50,,,,,,37,,9,,,,20,,,,,,,,,,,17,59,,,,,,18,,,,,49,,,,,27,12,,,,,,,,,,,,,,,36,,,,,,,67,,,,,,,,,24,,,,,,,,,37,,,,,,,,,60,2,,,,,,,,,,,,,,27,,,,,,,,39,,,6,,,,12,,,35,,,,39,97,,,,,,,19,45,4,,31,,3,,38,,,23,,,,69,,,,,,,,,,,,,,,,,,10,,,,,,,5,,,,51,,23,,,,,,,,31,,,,,17,20,,,38,,29,,,30,,,26,,13,56,100,2,,,,,20,,,,,,,,99,,8,,6,,36,,,,,,,51,,,,35,,30,31,,,,,,32,,,,,,,,17,,,,,,86,31,,,,40,,18,,,,,,
256,75,,,,,12,25,,,,,,,,,,4,,,,,,,,69,,,70,16,,,,,,27,,1,,,,18,,,,,,37,,,,15,,,,,,,20,3,,24,,,,,,,,,21,,,9,,,,,,29,,,32,,,,6,93,,,9,,,,,,5,,,,,,,,,,,23,,34,,,,,36,,,,,,68,,29,56,,,97,,,31,,,,63,,31,14,33,,,,,,,,,,,11,,21,,53,1,,,,,48,,,,,20,,,,,,,,,,,,,,,,,,,,38,,,,,33,21,,,,,,,,,,9,20,100,,,26,,,18,,,,,,,27,,29,,,,,,,,,,,,,,,83,,,,,16,,,23,28,,,36,,,10,27,,,19,,23,,44,,20,,10,,,,35,,,,,,,,,,,,27,,,66,,,,,,,66,,31,,,,,,1,37,,,,,8,,,,,,8,,,,,,,,17,,,22,,25,,,30,,1,,,,,,,,34,,,,,,,,,23,,,,,,11,,,51,36,,10,,13,,,,,,,,10,,19,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,36,,,
257,17,,,,,,,,,,,,,,,,30,,,,,,25,,,,,,,,48,8,,,,,,,,76,,,,,,,11,,50,,,,,,63,,33,10,,,,52,,,29,,,,,31,,,,,,,,,,,,36,,,16,28,,,,31,,,,,,27,,,,,,,,,21,,,,,13,,,,33,,,40,,,,93,4,,,73,,,,20,,,15,,80,,,,24,,,,5,,23,,,,51,,,,,,,18,,,,28,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,37,,,,24,,,,,,38,,75,,,,1,,,36,,,,,,,,,19,,32,,,,,30,,,,,16,92,,,86,,,,,36,,,,,,15,,,4,,,,2,,,,,4,,,,,22,,30,,,,,,,11,,11,,18,,,,,8,32,,,,,,,,,,,,14,,35,,,,,,,,69,,,21,,,,,,19,22,,3,,40,,39,,,,21,2,,,,,,,,32,2,,,24,,29,,,9,,,,,,,,,,,,,,8,7,,,,,,,10,,,,,36,,55,,,,,36,,,,,87,,5,39,,,,,,,,,95,,,,,35,,12,,,
258,,,1,,,31,,90,88,,,,89,84,,,,,,61,,,,,,,,,,,,21,,,,,,85,,,,8,,,,,17,,,89,84,42,,67,,,,,,,17,,72,,9,,,,,,,39,14,,,,,,,,,,,68,,6,,,,9,,,,,100,,,,,,,27,,,,,,,,,,,,9,,,,38,,,,7,,,,,,,17,3,23,,,55,,,11,,,,,,,,,,,18,,,,,27,,,,66,,,,24,,,,,,,,,,,,,,,,,,4,,,,11,,37,,25,11,26,,,,,,28,,,,5,,,,,,,,,,,,,,15,,79,,12,5,,,,,,,56,,,,,,,,,,,1,21,,,10,,,23,,,25,30,,,34,,,,,,,,,,3,,,,,,33,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,27,,,,,36,,12,,25,19,,,,,,8,,10,,,14,,29,,,37,,,,,,,,,,8,,,,,24,,,84,,,,,,,,,20,22,,,,,,1,,,,,,26,28,27,11,,,,70,,29,,,,,,,4,,7,,,
259,,,,,,,,,,,,,,,,,35,,,56,,,,,,,,,,,,,,,,65,39,,,,,37,,,,53,,,,,,,,,,,,,96,,,,,3,,,,,,12,,36,,57,,,,12,,,,10,,,,,,,,30,,,,,,,,,,,,27,,,38,,14,,1,,74,,,22,,,,10,,,,16,,,5,,,,36,42,,12,,,1,,,,,,,,,18,,,20,,,,,,,,,38,,,,,,,,34,24,81,78,,,,,1,,,,,,,,,,,24,,55,22,,4,,,,,,,,,,,8,,,,,,,,6,62,,,,,,19,,,,13,,,,,,,,,,,,,,,,,,,2,,,39,,,,,,21,,,,39,,,,,2,,,24,,24,,31,37,24,,,,,36,,,,,,,,,,39,,,,,,87,,,,,,,,,,,,,10,,,84,68,,36,,,,,,24,,,35,,,,1,,,,,,,,,,,,,22,21,97,,,,8,94,,36,,,60,,,,,,,,,3,,25,5,,,,,,,38,,7,,,,,,,,,,,,,,,,6,,39,,,,41,,,18,,,,,,,,94,,57,,
260,,,,,,,,,,,,,,,86,,,,,,,,87,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,100,,,,85,,,85,,,,,,,,,,,,,77,,,,,,,28,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,99,,8,6,,,,,,,,,,,,,,,,,,,,,,43,,,,,86,25,,,,,36,,,,,,84,,,,,,,,,,,,,,,,86,,,81,,,,,,,,,39,,,,,,,,,,19,,,,,,,,,87,98,,,77,,,,95,,,75,45,,,,,85,,76,,44,,,,72,,84,,,,91,,,,,,,,,,,,4,91,,,,,,,,79,91,,69,73,,,,,,,,,,,,,,,,,,,74,,94,,,,68,,98,,,,99,,,,,,,83,79,,,,,75,75,,55,,,,,6,96,,,,,18,,,13,,,91,,,,,,,,,,,,,,,,,,80,74,,,,,72,,89,,,,,,,,,,,,,,72,,90,,98,
261,,,,,,,,,19,,,,,,,,71,,,,,,,,91,,,,,,,,,89,,,95,,4,,,,14,,,,,36,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,87,,59,,,44,,,,98,,,42,,,,,,,,,,,,,,77,,,,,,,,,,,,,,92,73,,,,,,23,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,16,,6,,,,,,,,,97,,,,,,,,,,,,,,,,96,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,1,,,,77,,,72,,,,,,,15,,,,,,,73,,,,,,,,,,,77,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,81,,,,,,72,,,,89,,,,46,,,,73,,,,93,,,,,,,90,,,,,,,,,,73,,,,,,,,,,,10,,,,70,74,,,,,,76,,,,,,,,87,,,,,,,,,,,,,,71,49,79,,,
262,,,,,,,,7,,,,,,,,,,,,,,,,,89,,,,,,,,,,96,,,,,,,,68,2,,,,,,,,,,,,,,,,,,,,,,,77,,,91,31,,84,,83,34,,,,,,77,,,,71,95,,,99,,,,,,83,,,,,,10,,,80,61,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,80,,,,,,,,,,,67,,,,,,98,78,,,,,60,,,89,,,,,,,24,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,3,,,7,,,,,,28,,9,,,,,,48,,,,,,,30,69,94,,,92,,,,76,,,,,,,,,83,,,,,,,66,91,,76,,,,83,,,96,,,,,,,,,,89,,,,,,83,,,,,,,,,31,35,,,,,91,,,,83,,,,,,,,89,,,,,95,70,26,,,,,,,,,,97,89,,,94,,,73,,,,,,,,13,,,,,,,76,,,77,,38,,,,,,,,,,23,,,,,,,98,,60,,,,,,,53,89,,86,,34,,,,,,,,74,,,,,
263,,,15,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,89,,37,56,,,,,,,,99,,82,,,,,,,,,,,,98,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,74,,2,,,,,,,,,,,,,,,76,,,,,,,16,,,81,,52,,,90,,,,,,,73,,,,,,,,96,,,,,,,,,,,,,,,,,,22,16,,,,,,,,93,,,,,,35,,75,,,,,,,,,,,,,,51,,82,,,,,,,,,16,,,,,,,,,,95,,,22,,,,,47,,,,77,,,,80,,,,65,85,,,,,,,,77,,,88,70,,,,,,,,,,96,62,,73,,,,,,,,,,,83,,,,,87,,,,,,,,,,85,,,,,12,,,,,,,,,100,2,,,,,,,,31,,,,,,,37,71,54,95,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,59,92,,,,,,,9,,,,96,,,,,,,,,,,,92,,85,,,,38,1,,74,,,,,,,,,,,,72
264,,,,,,,,,,,,,,,,,,,,,19,3,,,,1,,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,70,35,,,9,41,,,,,,,73,,,,,,,,,,,,,73,,,8,71,26,,,,,,,,,,,16,,,,,76,,,,,,,,,,,,,,,,,79,,,,,,,,2,45,,,,91,,84,84,,,,,83,96,,,,,44,53,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,5,,,99,,,82,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,12,75,,,,,,,,,,,,95,,,96,,,,,,,,,77,,,,,,,,87,,82,,71,,,,,,,,,,,,,,,,,,,,42,11,,,,,,93,,,1,,,,,,,,,,83,,31,,,,,,,,,,,,,,,,92,,,,,,,72,,,,34,,,97,,,,,89,,,,49,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,93,,,,,,,,,87,,,,,,,86,,,,,
265,15,,,,,,,,79,,,,,,,,,,,,,,,,,,,,69,,,93,39,,,,73,,,,,,,,,,,,,,45,,,,,,85,,49,,98,,,,,,,,,71,,,99,,63,,12,,76,,,,,,,,,,,96,,,,,,92,,,,,,,,,,,,,,,,,5,16,76,,,83,,,,,,,,,,,,,,,,,89,,,,,15,,,,,,,,18,,,,,,,,,,,,,,56,,89,,,,,91,58,,84,,30,,,,,,,89,,,,,,,,12,,,,,,,,98,,,,,,,71,,,,27,,,,,,,,,,,,15,,,,,,,,76,,,,36,,,,95,,22,,,,,92,,,74,,90,,93,,92,,,,,,,72,95,,70,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,2,,,,,,,,,,,,65,,,,,,76,,,,,,93,,,20,85,,,,,,,,,,,,,27,,,,,,,,,,,93,,,,42,,,,,,,,,,,,,,,,,,,,,,,85,61,,,,,71,,,,,,,,,,,,,,,,,,79,,,
266,53,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,79,,,55,,,,,,,,,,,26,,,,,,,,93,,,87,,,,,,,89,,,,,,,78,93,,,,,,,,99,,73,,,,84,,,,,,15,,,,,76,,,,,,,,,,,,88,,,,,,,,,,,41,,,75,,,,,,,95,,84,,,,,,80,,,,,,,,,,,,,,4,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,79,,100,19,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,75,,,,,,,,,,74,,,,,,,,67,,74,,,46,70,,,,,,,,,,,,,,,88,,,,,,,,,,,61,,,,,,,,,,,,,,94,,,,,,88,,,,,,,,82,,,,,78,,,,,,,82,,,,,,,,23,,,,,,,,72,,,,,85,74,,95,,,,,74,,,,,,22,,,55,,,,,81,,,,,,79,,97,36,,,,60,,73,,,,100,62,,86,,77,,,
267,,,30,,,93,,93,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,45,,11,,,,28,,,,,,,,,,,,,,,,33,78,,5,,32,29,19,,,,,,,,,,48,,71,,,85,,,,74,,,,,93,,,,,,,28,,,,,87,,,,,,,,,,,,,,,92,,,,95,,,,,,,67,16,,13,,,,,71,,,,,,,,,,,,,,,,,,,,,,25,,,,91,83,,59,,,,,,,,,,,,,,,,,,,,13,,80,,,,,,,,,24,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,74,,,,,,80,,75,,92,,82,,,,,,,32,,,,,97,,,91,,,,,,,,,,,,86,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,93,,77,,,,,93,,95,,,82,93,,,,,,,,,,,,,75,,75,,,,,,,,,,,,,,,,,78,,,,,,54,,,,,,82,,,,,,,87,,,55,29,96,,,,21,,,,,,,,,,,,78,,,,,
268,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,83,32,,,,,,,,,,,,,,,,,,,,70,,,,,,,88,,,,,,,,37,76,,,90,,,,,,14,,,,,,,,,,,,,,,,,88,,,,,,,,37,,,,,,,,,,,,,,,,,,,,90,,,,84,,,,,,,78,,71,,,98,,,,,,,,,,,,78,,,,,,,,54,,,89,,,,,78,,18,,,,,,,,,89,,73,,,,,,,100,,,,,,,,,,72,,88,,,,,,,,41,,,,,,,,83,,,,,,,,,,,,,,,88,,,76,,,98,,46,,73,,,27,,,,,29,,98,,,,,,,,,,,,,,,,46,,,90,,,,,,,,,,,88,83,,,,,,,,,99,,,,,,,,,,95,,,,,,,,95,,,82,88,86,,,,,,83,,,,,,,,,,54,,,,,,,,25,,,12,,,7,97,,,,,,,,,,59,,,,,,,,,,,93,47,,,,93,76,,,,,,,90,,100,,,,74,96,,,,,
269,,,,,,21,,,,,81,,,,,,82,76,,,66,,62,,,,,,,,,,44,,,,,,,,,90,,,,,,,,,,,78,,,83,97,5,18,,,,,,,,,31,,,,,82,6,60,,,,71,,,85,,,,,,,,,,,,,30,,,,,,79,,,,,,97,,,,,,11,,,,,,,,,96,,,,,,,,95,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,77,,,,,,,30,,67,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,82,,,92,,,,,,,92,,,,,,,,,,,,47,,89,,,,,,,,,,,,98,,,86,,,,,69,,,72,,32,,,,60,,75,97,,80,,,35,,,,75,,,,,,36,82,,,90,,,,,,,,,35,,,73,,,,,,,23,,,,,,94,,,,,,91,,,,,,,74,,,21,,92,91,75,,26,,11,74,95,,22,,,,,,,,,,75,86,78,,,,,,,98,,,80,,,,84,,58,55,,,,,,94,,,,,,72,,,,97,,76,,,,,,,,,95,,33,,,,,80,,,,,8
270,,,,,,,,,93,35,,,,,,7,,,,,,,42,,,,,,,,,,,,,,80,,,,62,74,,,,,,,,,,,64,86,,,91,,,,90,70,,,,,,,,73,,12,,,,,,,,,,73,,,,,,,,83,,,,,,84,93,,,5,,,,,77,,,,,,,16,,,,16,,76,,78,,75,,,26,,,,,,,,,,,,94,,,,,,,,,,,1,,,,,,,,,,65,9,,,,,,,30,,,,,,76,,,,,,,,25,,,,,,,,98,,,,,,,,,,,,,,,21,,,,88,,,,,,,,18,,,,,,,93,,,,,,,,,45,9,,,,,,,,,,,97,,,,,,,90,49,72,,,54,,,,48,,,,,,,98,,,87,,,27,17,,,,,67,,,,,,,,,,,,,,,,,,,,,,72,,,,98,,,,,,90,,95,,,,,,,,,71,,,27,,,,,77,,14,,,,,,,48,41,,,,,,,7,,,,,90,91,,93,,,,,,,,,,,,,74,,,,,,,,,,,12,,,,,64,,,,,97,,,,,,,98,,,5,,
271,,,,,,,,49,,,,,87,,,,94,,,53,74,,,,,,,,,,72,,,,,,76,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,91,,,,,67,75,,,,,,81,,,,80,,,,,,,,,,,,,,,1,,,,75,,,,,,,,,,,,32,89,,,,,,,,,,,,,,80,55,,,,95,76,,,6,,,,,95,,,,,91,,,,,,,,,,,,,,,,,,,57,,79,,,,,,,,95,,,,,,,,73,,,,,,,,,,,,,,,,88,,,83,,61,16,,,,81,,,,,,,59,,,73,,,,,,,,,,,,,,,,86,,,,,,92,7,,,,,,,,,,,,,,,99,,,,,,21,70,,26,,,,,,,,92,,84,,,8,,,,15,,,,,,,,,,,49,,,,,81,51,,,,,86,,82,,,,,92,,,,63,,76,,,,,,87,81,,,,,10,93,,,75,93,,45,,,,,,76,,,77,,,73,,,,25,,,20,61,,,,,71,,,,,,,,,,,,,,83,,,16,,69,,,,,,,,,,,,8,,
272,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,94,,,95,,,,,,72,,,,,,,,,7,11,,,,,,,,25,,86,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,73,,,25,,82,,,,,,,,16,,,,71,,23,,,,,,,,,,,,,81,,,,,,,,,76,,,,81,,83,,,,,,28,,,78,,,,,,,,,7,39,41,,,,,,,71,,44,,,,,,83,,,,,,,,,,,31,,1,,,90,,34,,,,,,,,,100,,,,,75,,,82,66,,63,,,,,,,,20,,,,,,,,,,,,,,,,,,73,,,,,,,75,,87,89,71,,,,,70,,,81,,,,,72,,82,,,,92,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,77,,,24,,92,84,,,,,,,,,,85,77,78,82,48,29,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,89,,,,,55,,86,,,,,,,99,80,83,,,
273,,,,,,,,,,,,,,,,,85,,,66,,,,78,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,82,,,,,,83,98,,,,,,75,16,,,,,,,,,,,91,,,7,76,,,,,,,,,,91,,,,,,,,,,,,,,,,28,,,,,,,,,,,,66,44,4,,81,,,,,37,,,,,,,,,,,,,,84,100,63,,,,,82,,67,,,,,,,71,,,,,50,,,,76,,,,,,,13,,,,79,,,,,,,,,,,,,,,,,,90,,,80,,29,,,,49,,,,,,,,,,,,,84,,,,,,38,,,,,,,90,,,,,,,,,49,,,,,73,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,98,,,,,,6,,,,,76,75,,,,,,,,,,90,,87,93,,,,82,,,,,,,,,,92,,,,,,40,,,,,,,,,,84,,74,,,26,,,,56,,,,,,,,72,,,99,,,,,,,,,,,,,73,,,,,,,,,,,,99,,,,,88,,87,,,70,,,,,97,91,,74,,,
274,,73,,,,,,,,,,,38,5,,,88,,95,,,,,,,82,,,,,,,,,,,99,,,,,,,,,78,,,72,,,,51,,,16,91,,,39,,,,,,,,,29,73,,,73,56,,,,,71,43,,,,,,74,,,,,,,63,,,94,,23,,,,10,,,,,85,,,,,,74,13,,,,74,,,,,,67,15,,,,,,,,,,,,97,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,97,75,,,,,,,,,,25,,,,,,,76,,,,,,,,,,,,,,,,76,,,24,,,,,,,,,96,,,,,,,11,,,82,,,,,54,,,,,,,,,,,52,,,,,,,,,91,,,,,4,,99,,85,17,,,91,54,,,,,,,,,,73,,89,,,,39,,88,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,95,,75,,,,95,92,,,,,,90,72,,,,,,,,,,,15,,,,,,30,59,,,90,,64,,,,,,,,,,,,,,,75,,,,,87,,,,,,94,,,,,,,,,94,,,,27,,,,,,,,61
275,,,,,,,,,,,52,,,55,,,,,,,,34,,,,,,,,,,48,47,27,,,88,,,,,,,,,,,,66,,,,,33,96,92,,,,,,,,84,,,,,,,,,,,,,,37,,,,,,,,78,8,,,74,49,,,,,71,,,,,,,,,,,75,,,,,,,,,,,98,,,,,87,,67,,,,,,,,,,,,77,,,,,,73,18,,73,,,,,86,13,,39,,,,,,,47,,,,,,,,,,,89,,4,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,53,,,95,82,,91,,,,,,96,,,,,41,83,,,,,,,,80,,97,,,,,,,75,,11,,49,,,,17,89,,,,,,43,,21,67,,,,91,,,,18,,,,,,,,,,,,,,95,97,,,,97,,,80,,,,,,71,,,,,,,78,,,77,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,94,,,77,,,,,,,,,,,52,95,,86,,,,,,,,,36,,,84,,80,,85,,,
276,,,26,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,90,,,,,,59,,,,15,,68,89,,,,86,,,,,,,,,,,23,,,,,,,81,,,74,,,,,,,,97,,,,,,84,,,,,,,,,96,64,,,,,,,,,,,,78,,,,78,94,,,,,71,,,84,,,,83,,96,,,,76,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,21,,,,75,,,,,,,,,,,,,,,,,,,,,,,,73,,,,46,,,,99,,,,83,,,,,,70,,,,75,,91,,,,,,,,76,,,,95,,72,,30,98,,,,,,,,,,,,,,,,,,,,,,99,,98,,,,,,,,,,,86,,,,83,,81,,,,,44,,,,,,,,89,,,,,,74,86,,,,,,,,,,,,,,,,,,,,,,,,86,,31,,,,,,,83,,,,,,,,,,,,,,,,,,77,,,,,38,,,,,,,,,,24,81,,,
277,,,,17,,,,,,93,,62,,77,90,,,,60,,6,,,,,,,,,,,,,,,70,,,,,,,,73,56,94,,,,,,,,,,,,,,,,,,,,,,,,71,,,86,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,64,92,,,,,,,,,,,,,76,,,,98,,,,,97,,,,,,,,,,,,,27,,,71,,,92,,,,,,,,,,,,,,,,,82,,,,,,,,,74,,,,74,,33,,,,,,,,,,,,,,,,,96,,,52,,,,81,58,96,,,,,,,,,,,,,,,,,,,,45,,,,79,,,,,6,,,75,,,,,,,97,,,,,69,,,11,99,,,,,,,,95,,,,81,,,,,84,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,74,,,,,,,,,,,,,97,,,,,94,,,,,,,,73,,,,,,,44,,,,,,,,,,,,,,,,,93,,,,,,,58,,,,,,,,,,,,89,,59,,,,,,,,,,,,,,,,,,,,74,99,95,,,14
278,,,61,,,,81,,,,70,,,25,,,89,,,,70,,,,,93,,,,,,,,,,67,98,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,75,61,,93,,,,,,77,,,,,,,,,,,83,,,,,,86,,,,,,,,,79,,98,,,,,,,,,,,87,,,,,,,,,,,,,72,,,,76,,,,,,,,,,,,,67,51,,82,,,,,,,,,,,,77,82,,,,,,9,,,,,,,,88,30,,,,,,79,,,75,,,,56,,55,,,,,,,,71,,,97,,71,,,,,,,72,,,,,,,,,,,,17,,84,,,,,,,,,,,,,,,83,,36,78,,,,,,90,,,,,,,99,94,,77,,94,10,,,,,,,,,,,,,,,48,,,,,,,,,51,,75,,,,,,,,,,,,,,,,,,,82,,81,,,,83,,,,,,,90,,,,,,88,,,,67,38,,,,,,,,,,,,51,,,,,80,,,97,,,,,,,,,,,,,85,,,,,39,,,,,,,,,92,80,,,,,,,,,,,,,,,81,,,
